Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length
2016	-425.9204	-437.6803	11.75987	0.0678024	0.00014813	0.0302955	0.00398778	0.00204917	0.011282	0.00968669	0.150065	0.0375193	0.0509654	0.164159	0.0645798	0.0629057	0.0466433	0.115078	0.198996	0.455035	0.782197	1.27845	2.19763	5.02523	1.167374	0.0829725	0.000181273	0.0370738	0.00488001	0.00250765	0.0138063	0.011854	0.18364	0.0459138	0.0623684	0.200888	0.0790289	0.0769802	0.0570793	0.140826	0.8171667
2052	-426.2333	-437.7412	11.50785	0.0491096	9.55266e-05	0.081943	0.0265662	0.00306949	0.0241359	0.0247163	0.0908469	0.154136	0.0937938	0.323182	0.117245	0.0755608	0.0605696	0.257969	0.324419	0.577517	0.842583	1.18683	1.73155	3.08244	0.8139736	0.0355111	6.90751e-05	0.0592528	0.01921	0.00221955	0.0174526	0.0178723	0.0656912	0.111455	0.0678221	0.233692	0.0847793	0.0546379	0.0437977	0.186537	1.382939
2088	-427.1331	-438.6194	11.48629	0.123404	5.16691e-05	0.0204597	0.0292577	0.00274834	0.0281832	0.0390944	0.151684	0.0680597	0.0910556	0.421177	0.100669	0.14515	0.0637264	0.270305	0.430959	0.663305	0.879788	1.13664	1.5076	2.32041	0.6086382	0.0793583	3.32272e-05	0.0131572	0.0188149	0.00176739	0.0181239	0.0251407	0.0975442	0.0437676	0.0585556	0.270849	0.0647377	0.0933427	0.0409809	0.173827	1.555026
2124	-437.5545	-449.3705	11.81602	0.030614	0.035688	0.0375532	0.131688	0.0489057	0.00188106	0.0195497	0.118501	0.061662	0.0173713	0.1379	0.0672579	0.0480419	0.0447633	0.26095	0.294771	0.551146	0.830386	1.20426	1.8144	3.39246	0.8832696	0.0288179	0.0335942	0.0353499	0.123962	0.0460364	0.0017707	0.0184027	0.111549	0.0580443	0.0163521	0.129809	0.0633119	0.0452233	0.042137	0.24564	1.062327
2160	-434.0053	-446.2842	12.27897	0.119844	0.0394154	0.0399558	0.0326086	0.0155144	0.0595804	0.0197248	0.0779781	0.111745	0.0370092	0.00468814	0.0196981	0.115364	0.0761304	0.159741	0.465511	0.68873	0.890172	1.12338	1.45195	2.14818	0.5528723	0.129004	0.0424278	0.0430096	0.0351008	0.0167002	0.064134	0.0212323	0.0839378	0.120286	0.0398378	0.00504645	0.0212036	0.124181	0.081949	0.17195	0.9289979
2196	-426.8428	-438.3911	11.54833	0.0851646	0.0389854	0.107348	0.0424597	0.0191935	0.0478082	0.0223539	0.0949349	0.173696	0.0744266	0.0396795	0.0669042	0.342489	0.174677	0.319795	0.56248	0.755312	0.916173	1.0915	1.32396	1.77784	0.4160541	0.0516175	0.0236287	0.0650628	0.0257345	0.011633	0.0289762	0.0135485	0.0575393	0.105276	0.0451093	0.0240494	0.0405501	0.20758	0.10587	0.193825	1.649915
2232	-428.042	-439.9175	11.87548	0.13803	0.0887967	0.0882563	0.0839298	0.00108188	0.0477529	0.0372645	0.0393803	0.0285724	0.032652	0.19952	0.0573768	0.033901	0.0493805	0.307006	0.417504	0.653123	0.875552	1.14214	1.5311	2.39519	0.631573	0.111955	0.0720225	0.0715842	0.068075	0.000877505	0.0387321	0.030225	0.0319412	0.0231749	0.0264839	0.16183	0.046538	0.0274969	0.0400523	0.249011	1.232901
2268	-429.0325	-441.0156	11.98311	0.182431	0.0434439	0.0640119	0.0317363	0.000275809	0.0746571	0.00621803	0.064201	0.0262226	0.0493301	0.0544092	0.0100653	0.127287	0.100653	0.27616	0.399454	0.639196	0.869684	1.14984	1.56446	2.50342	0.6635292	0.164189	0.0390999	0.0576112	0.0285629	0.000248231	0.067192	0.00559627	0.0577814	0.0236005	0.0443975	0.0489687	0.00905885	0.114559	0.0905884	0.248546	1.111102
2304	-428.8046	-440.7877	11.98311	0.182431	0.0434439	0.0640119	0.0317363	0.000275809	0.0746571	0.00621803	0.064201	0.0262226	0.0493301	0.0544092	0.0100653	0.127287	0.100653	0.27616	0.399454	0.639196	0.869684	1.14984	1.56446	2.50342	0.6635292	0.164189	0.0390999	0.0576112	0.0285629	0.000248231	0.067192	0.00559627	0.0577814	0.0236005	0.0443975	0.0489687	0.00905885	0.114559	0.0905884	0.248546	1.111102
2340	-432.2452	-444.2677	12.02244	0.0655704	0.0457714	0.0273704	0.0296161	0.000388652	0.0149766	0.00838393	0.0660682	0.103628	0.0125258	0.0843643	0.00111798	0.0628096	0.0487464	0.0796975	0.247456	0.506067	0.808571	1.23675	1.97602	4.04112	1.009781	0.100717	0.0703057	0.0420414	0.0454909	0.000596976	0.0230043	0.0128779	0.101482	0.159174	0.0192399	0.129585	0.00171723	0.0964765	0.0748752	0.122417	0.651035
2376	-427.9314	-439.4256	11.49419	0.176365	0.0653309	0.159874	0.0099261	9.59012e-05	0.078	0.0323684	0.204911	0.0617126	0.0716358	0.211458	0.0385802	0.0444777	0.157932	0.289026	0.475863	0.696157	0.893156	1.11962	1.43646	2.10145	0.5369694	0.110112	0.0407886	0.0998157	0.00619725	5.98748e-05	0.0486984	0.0202088	0.127934	0.0385295	0.044725	0.132021	0.0240871	0.0277692	0.0986031	0.18045	1.601695
2412	-429.5852	-441.739	12.15374	0.132486	0.058302	0.110196	0.0161355	8.74376e-06	0.0808688	0.0695781	0.141313	0.0501544	0.0208125	0.325467	0.0295524	0.0537105	0.0608046	0.214976	0.767109	0.878708	0.960463	1.04116	1.13803	1.3036	0.1917047	0.0971042	0.042732	0.0807674	0.0118263	6.40867e-06	0.0592721	0.0509967	0.103574	0.0367602	0.0152543	0.238549	0.0216602	0.0393667	0.0445663	0.157565	1.364365
2448	-425.1684	-437.0579	11.88953	0.0692397	0.0177482	0.0336996	0.00515863	0.0151678	0.0371261	0.0170762	0.124719	0.0453323	0.0240902	0.212077	0.0372422	0.0176573	0.166448	0.110617	0.273195	0.531087	0.820837	1.21827	1.88293	3.66039	0.9382331	0.0741801	0.0190145	0.0361041	0.0055267	0.0162501	0.0397751	0.0182947	0.133618	0.0485669	0.0258091	0.227209	0.0398995	0.0189171	0.178325	0.11851	0.9334002
2484	-426.7676	-438.6407	11.87308	0.0731824	0.0196192	0.0967524	0.0354314	0.0117166	0.0402569	0.0308522	0.139926	0.0330609	0.0341945	0.247112	0.0536456	0.00301678	0.206922	0.0751031	0.337752	0.588974	0.847762	1.17958	1.69787	2.96075	0.7848505	0.0664816	0.0178228	0.0878934	0.0321872	0.0106438	0.0365709	0.0280273	0.127114	0.0300338	0.0310636	0.224486	0.0487337	0.00274055	0.187976	0.0682265	1.100792
2520	-428.7584	-440.7059	11.94751	0.104415	0.00168359	0.0340387	0.0143962	0.012022	0.0380279	0.00531309	0.0607691	0.0245212	0.0287836	0.111724	0.0619549	0.038435	0.201606	0.123268	0.270892	0.5289	0.819781	1.21984	1.89072	3.6915	0.9443526	0.121277	0.00195549	0.0395358	0.0167212	0.0139635	0.0441694	0.00617114	0.0705831	0.0284813	0.033432	0.129767	0.0719605	0.0446422	0.234165	0.143175	0.8609574
2556	-424.1385	-435.8707	11.7322	0.0884626	0.000220959	0.0343444	0.00345121	0.00178605	0.00605952	0.0147522	0.0645613	0.0269627	0.029512	0.216729	0.0343651	0.029073	0.211737	0.113276	0.20454	0.461174	0.785474	1.27312	2.16838	4.88903	1.147505	0.101066	0.00025244	0.0392375	0.00394291	0.00204051	0.00692284	0.016854	0.0737596	0.0308042	0.0337167	0.247607	0.0392612	0.0332151	0.241904	0.129415	0.8752943
2592	-424.2063	-435.3158	11.10947	0.0306962	0.00496071	0.0237438	0.000435821	0.000324733	0.00865033	0.00611216	0.0322597	0.0234343	0.0217164	0.0507806	0.00687017	0.0096341	0.0505958	0.0222495	0.078531	0.28914	0.679009	1.47273	3.45853	12.7338	1.839677	0.104957	0.0169617	0.0811852	0.00149017	0.00111034	0.0295774	0.0208988	0.110303	0.0801271	0.074253	0.17363	0.0234906	0.0329411	0.172998	0.0760761	0.2924643
2628	-427.7437	-439.5658	11.82208	0.0551278	0.0467961	0.0730258	0.00499773	0.0135245	0.0162057	0.0243774	0.0955937	0.0747911	0.0527424	0.123179	0.014351	0.00353091	0.124518	0.063169	0.209941	0.467074	0.788596	1.26808	2.14099	4.76323	1.128658	0.0701433	0.0595422	0.0929163	0.006359	0.0172083	0.0206197	0.0310172	0.121631	0.0951624	0.0671082	0.156731	0.0182598	0.00449265	0.158434	0.0803748	0.7859309
2664	-431.0362	-440.3162	9.279912	0.00543566	0.00316844	0.0044335	0.00316735	0.000441175	0.00119278	0.000476473	0.00812628	0.00523115	0.00523762	0.00110662	0.00403274	0.00923682	0.00414079	0.0133713	0.0249277	0.165218	0.570228	1.75368	6.0526	40.1159	2.669407	0.0790081	0.0460538	0.0644416	0.0460379	0.00641254	0.0173372	0.00692561	0.118117	0.0760356	0.0761296	0.0160849	0.0586166	0.134259	0.060187	0.194354	0.06879871
2700	-426.9767	-438.7079	11.73118	0.0327993	0.0281361	0.0354961	0.0471732	0.00268111	0.00751014	0.000962626	0.0476572	0.0434126	0.0145117	0.0900103	0.0236358	0.00862281	0.0709185	0.0312752	0.157019	0.405381	0.754502	1.32538	2.46682	6.36867	1.338683	0.067655	0.0580361	0.0732176	0.097304	0.0055303	0.0154911	0.0019856	0.0983023	0.0895469	0.0299333	0.185664	0.0487535	0.0177862	0.146283	0.0645111	0.4848027
2736	-432.0809	-443.7469	11.66595	0.0325491	0.0524614	0.0190011	0.0141571	0.000261214	0.00767893	0.000162707	0.0343891	0.0161207	0.0279675	0.0500559	0.00629682	0.00517793	0.0695157	0.018916	0.154225	0.401847	0.752444	1.329	2.48851	6.48403	1.351663	0.0917624	0.147899	0.0535678	0.0399116	0.000736412	0.0216484	0.000458702	0.0969497	0.0454473	0.0788458	0.141117	0.017752	0.0145976	0.195978	0.0533278	0.3547111
2772	-433.3481	-445.1161	11.76793	0.101787	0.0785212	0.0289686	0.0275065	0.0104435	0.00867361	0.00471361	0.108234	0.0346868	0.0161932	0.113334	0.00015594	0.0102102	0.109557	0.0471913	0.180283	0.433638	0.770532	1.29781	2.30607	5.54682	1.23878	0.145374	0.112145	0.0413733	0.0392851	0.0149156	0.0123878	0.00673204	0.154581	0.0495401	0.0231274	0.161864	0.000222716	0.0145824	0.15647	0.0673992	0.7001761
2808	-429.3255	-441.1421	11.81663	0.0269844	0.0614012	0.0467385	0.0387088	0.00199761	0.0577624	0.0156771	0.0178847	0.0749484	0.0443263	0.202662	0.0348852	0.0296811	0.187314	0.0753733	0.241697	0.500288	0.805679	1.24119	1.99885	4.13741	1.026808	0.0294479	0.0670066	0.0510053	0.0422426	0.00217997	0.0630356	0.0171083	0.0195175	0.0817906	0.0483729	0.221164	0.0380699	0.0323907	0.204414	0.0822542	0.9163453
2844	-426.0294	-437.9673	11.93785	0.0763161	0.0124646	0.0437066	0.0103418	0.0109548	0.00578728	0.0255352	0.0706798	0.0560408	0.0598982	0.18236	0.0427837	0.046004	0.138937	0.0924208	0.271489	0.529468	0.820055	1.21943	1.88869	3.68339	0.9427623	0.0872951	0.0142578	0.0499943	0.0118296	0.0125308	0.00661985	0.0292088	0.080848	0.064103	0.0685153	0.208595	0.0489387	0.0526223	0.158925	0.105717	0.8742306
2880	-426.452	-435.9984	9.546431	0.00702556	0.00208044	0.00649272	0.00109258	0.000542516	0.00183971	0.000820861	0.00617031	0.00263066	0.0153168	0.00437178	0.00517455	0.000923189	0.00561	0.0198292	0.0302076	0.181447	0.587142	1.70316	5.51126	33.1042	2.530495	0.0879064	0.0260312	0.0812394	0.0136708	0.00678817	0.0230191	0.0102709	0.0772052	0.0329158	0.19165	0.0547013	0.064746	0.0115513	0.0701945	0.24811	0.07992087
2916	-435.0795	-444.6463	9.566755	0.00581226	0.000950399	0.0101736	0.000404282	0.000480317	0.0021085	0.00415755	0.00740686	0.00448505	0.0178642	0.0119704	0.00785749	0.0038919	0.0118295	0.0208943	0.0216457	0.154226	0.55811	1.79176	6.48401	46.1986	2.771486	0.0527014	0.00861754	0.092247	0.00366573	0.00435517	0.0191184	0.0376976	0.06716	0.0406672	0.16198	0.108539	0.0712461	0.035289	0.107261	0.189454	0.1102867
2952	-426.3738	-438.3288	11.95504	0.10849	0.00546869	0.0673451	0.0171638	0.00629795	0.0366681	0.0349	0.257433	0.0571525	0.0243457	0.315016	0.0751431	0.0540304	0.241995	0.106601	0.629588	0.797993	0.932021	1.07294	1.25314	1.58834	0.3345567	0.0770496	0.00388388	0.0478287	0.0121898	0.00447282	0.0260418	0.0247861	0.182829	0.0405898	0.0172903	0.223725	0.0533668	0.0383725	0.171866	0.0757081	1.408049
2988	-428.2327	-439.6647	11.43197	0.21693	0.133354	0.0970918	0.058181	0.0123755	0.0304916	0.0341009	0.139309	0.0449379	0.0895947	0.348644	0.137395	0.0491313	0.396358	0.106343	0.777624	0.884562	0.962454	1.03901	1.1305	1.28597	0.1818603	0.114521	0.0703996	0.0512564	0.0307147	0.00653324	0.016097	0.0180024	0.0735434	0.0237234	0.0472986	0.184055	0.0725331	0.0259372	0.209244	0.0561405	1.894238
3024	-423.4445	-435.2838	11.83922	0.0859054	0.00652779	0.0483466	0.031851	0.00258159	0.0297698	0.0202686	0.110965	0.0678052	0.185192	0.026337	0.0248186	0.0345681	0.0670018	0.20952	0.260879	0.519273	0.815096	1.22685	1.92577	3.8332	0.9715871	0.0902882	0.00686083	0.0508132	0.0334759	0.00271329	0.0312886	0.0213027	0.116626	0.0712645	0.19464	0.0276807	0.0260848	0.0363317	0.0704201	0.220209	0.9514583
3060	-428.4661	-440.5937	12.12758	0.106778	0.04451	0.112374	0.0120694	0.025208	0.0357267	0.0033563	0.137002	0.0871726	0.175421	0.00920266	0.0265737	0.0573166	0.0853851	0.166231	0.468524	0.6909	0.891047	1.12228	1.44739	2.13436	0.5482074	0.0984738	0.0410485	0.103635	0.0111307	0.0232476	0.0329482	0.00309529	0.126347	0.0803933	0.161778	0.00848698	0.0245071	0.0528591	0.0787448	0.153304	1.084327
3096	-425.0407	-436.564	11.52334	0.141623	0.0384556	0.0760748	0.00636641	0.000747755	0.0131933	0.0143122	0.0882434	0.0904519	0.240842	0.0416041	0.0181506	0.0341745	0.114622	0.233646	0.225465	0.48361	0.797202	1.25439	2.06778	4.43527	1.077075	0.122883	0.0333669	0.0660081	0.00552397	0.000648807	0.0114475	0.0124183	0.0765665	0.0784827	0.208972	0.0360987	0.0157487	0.0296523	0.0994545	0.202728	1.152508
3132	-428.8659	-440.6262	11.76028	0.0932729	0.00952175	0.0218778	0.00549167	0.0162338	0.000410438	0.017279	0.124949	0.013441	0.0176394	0.172447	0.0736173	0.0117066	0.212615	0.058368	0.206214	0.463011	0.786449	1.27154	2.15978	4.84934	1.141612	0.109879	0.011217	0.0257728	0.00646939	0.0191239	0.000483511	0.0203553	0.147195	0.0158339	0.0207799	0.203148	0.0867238	0.0137907	0.250468	0.0687596	0.8488705
3168	-431.8615	-443.578	11.71652	0.105916	0.00629999	0.0609101	0.0955167	0.0230873	0.0179325	0.0186708	0.0704786	0.0123879	0.0550107	0.27044	0.102176	0.0159608	0.185134	0.137678	0.306422	0.561664	0.835298	1.19718	1.78042	3.26348	0.8552407	0.0899426	0.00534985	0.051724	0.0811114	0.0196053	0.015228	0.015855	0.0598493	0.0105197	0.0467142	0.229653	0.0867666	0.0135537	0.157213	0.116914	1.1776
3204	-432.1824	-442.7315	10.54914	0.171031	0.025579	0.017574	0.0214408	0.0149784	0.0417779	0.0211497	0.288974	0.0607904	0.0920933	0.465872	0.147116	0.165003	0.485774	0.157428	0.413274	0.649888	0.874196	1.14391	1.53873	2.4197	0.6389362	0.078578	0.0117519	0.0080741	0.00985067	0.0068816	0.0191943	0.00971695	0.132765	0.0279293	0.042311	0.214038	0.0675903	0.0758082	0.223182	0.0723282	2.176582
3240	-434.3508	-445.9804	11.62963	0.223167	0.0500386	0.0401138	0.101919	0.00861993	0.0311268	0.03718	0.0863346	0.0815821	0.171931	0.0212943	0.0590132	0.0747806	0.097953	0.444807	0.501301	0.714064	0.900262	1.11079	1.40043	1.99481	0.4993146	0.145874	0.0327079	0.0262205	0.0666198	0.00563446	0.0203462	0.0243028	0.056433	0.0533265	0.112383	0.0139191	0.0385742	0.0488807	0.0640274	0.29075	1.52986
3276	-426.6876	-438.354	11.66642	0.132369	0.039153	0.178437	0.000298124	0.00472861	0.0697857	0.0264702	0.276099	0.0550618	0.409458	0.0164064	0.0411159	0.0544905	0.206425	0.279042	0.870557	0.934628	0.979129	1.02132	1.06994	1.14869	0.1002332	0.0739764	0.0218812	0.0997221	0.000166611	0.00264266	0.0390008	0.0147933	0.154302	0.0307721	0.228832	0.00916896	0.0229782	0.0304529	0.115364	0.155947	1.789339
3312	-428.4025	-440.0036	11.60115	0.156217	0.0603658	0.103807	0.00070086	0.0295656	0.0325055	0.0105269	0.237428	0.0777852	0.286879	0.0744526	0.0350707	0.00742415	0.17338	0.251852	0.489275	0.705658	0.896942	1.1149	1.41712	2.04384	0.5168716	0.101574	0.0392505	0.0674965	0.000455707	0.0192239	0.0211354	0.00684473	0.154378	0.0505768	0.186532	0.0484099	0.0228034	0.00482727	0.112734	0.163757	1.53796
3348	-427.1246	-438.5299	11.40529	0.115424	0.0464302	0.168172	0.0398145	0.012623	0.0165631	0.0483634	0.090257	0.101507	0.334427	0.039866	0.0410389	0.0436074	0.125404	0.275609	0.347226	0.596974	0.851338	1.17462	1.67512	2.87997	0.7648479	0.0769951	0.0309719	0.112181	0.0265588	0.00842034	0.0110486	0.0322615	0.0602072	0.0677115	0.223084	0.0265932	0.0273756	0.029089	0.0836528	0.183849	1.499106
3384	-429.659	-441.8677	12.20868	0.0593262	0.0402354	0.0565108	0.0308923	0.0142414	0.0405375	0.0351989	0.106517	0.058137	0.0512832	0.0110311	0.141895	0.163339	0.016203	0.0807342	0.410379	0.647663	0.873262	1.14513	1.54401	2.43677	0.6440189	0.0654755	0.044406	0.0623684	0.0340944	0.0157175	0.0447393	0.0388474	0.117557	0.0641631	0.0565989	0.0121746	0.156603	0.18027	0.0178825	0.0891026	0.9060811
3420	-426.3084	-438.3872	12.07876	0.0527414	0.0226991	0.134259	0.0150303	0.00476111	0.0363666	0.0291829	0.106972	0.0378008	0.0298938	0.0239129	0.15145	0.189703	0.0318765	0.0678194	0.355405	0.603791	0.85436	1.17047	1.6562	2.81369	0.7480125	0.05644	0.024291	0.143674	0.0160844	0.00509499	0.0389169	0.0312295	0.114473	0.0404517	0.0319902	0.0255899	0.16207	0.203006	0.034112	0.0725754	0.9344676
3456	-425.5344	-437.1661	11.63169	0.110655	0.0458734	0.0599779	0.0101408	2.35336e-05	0.0270887	0.0118718	0.132682	0.0363162	0.0270168	0.0211448	0.239755	0.179492	0.0130035	0.0910297	0.210801	0.468005	0.789086	1.26729	2.13673	4.74381	1.125704	0.109988	0.0455966	0.059616	0.0100796	2.33916e-05	0.0269252	0.0118002	0.131882	0.036097	0.0268538	0.0210172	0.238308	0.178408	0.012925	0.0904804	1.006071
3492	-426.0581	-437.6728	11.61477	0.0535227	0.0145004	0.047019	0.00562739	0.00706027	0.0118469	0.000699948	0.133087	0.0542117	0.0379669	0.0160335	0.108697	0.121268	0.0113412	0.0808523	0.146282	0.391617	0.746415	1.33974	2.55351	6.83609	1.389895	0.0760553	0.020605	0.0668137	0.00799647	0.0100326	0.0168344	0.000994621	0.189115	0.0770343	0.0539507	0.0227835	0.154457	0.172321	0.0161157	0.11489	0.703734
3528	-425.6572	-437.1276	11.47043	0.0361241	0.00257067	0.0221514	0.0068862	0.00707159	0.00405869	3.91386e-05	0.0406392	0.0185371	0.00397572	0.0134195	0.118155	0.0897666	0.0339077	0.0454489	0.110489	0.341527	0.715216	1.39818	2.92803	9.05064	1.592802	0.0815899	0.00580612	0.0500312	0.0155532	0.0159719	0.00916697	8.83986e-05	0.0917878	0.0418679	0.00897958	0.0303093	0.266866	0.202747	0.076584	0.102651	0.4427516
3564	-426.0203	-437.6935	11.67321	0.0394167	0.0215353	0.0237704	0.0170777	0.00640187	0.00911521	0.0124522	0.0700111	0.0158399	0.0183126	0.0100834	0.0846002	0.0891232	0.00486231	0.0435384	0.145307	0.390342	0.745656	1.3411	2.56185	6.88196	1.39473	0.0845597	0.0461991	0.050994	0.0366364	0.0137338	0.0195546	0.0267134	0.150193	0.033981	0.0392856	0.0216317	0.181491	0.191194	0.010431	0.0934018	0.4661405
3600	-429.3643	-440.8886	11.52423	0.0453882	0.0577724	0.0473138	0.000858812	0.00320745	0.00660887	0.00362411	0.0409247	0.0380711	0.00917864	0.00265061	0.0631691	0.0616837	0.00343327	0.0515486	0.119359	0.354633	0.723668	1.38185	2.81981	8.37811	1.536971	0.104237	0.132678	0.108659	0.00197232	0.00736612	0.0151777	0.00832299	0.0939861	0.0874326	0.0210793	0.00608729	0.145072	0.14166	0.00788473	0.118385	0.4354333
3636	-429.2025	-440.9674	11.76489	0.0517622	0.049024	0.067218	0.0129302	0.00368868	0.0164492	0.00134601	0.030249	0.0202111	0.00347638	0.0337903	0.111454	0.064657	0.00460544	0.0567152	0.164739	0.414982	0.760033	1.31573	2.40974	6.07021	1.303977	0.0981132	0.092923	0.127409	0.0245087	0.00699174	0.0311787	0.00255131	0.0573357	0.0383093	0.00658934	0.0640481	0.211257	0.122555	0.00872942	0.107501	0.5275768
3672	-428.6472	-440.1399	11.49272	0.0134711	0.0161095	0.0480172	0.00616009	0.0041556	0.0143675	0.00705557	0.0231731	0.0194335	0.00637045	0.0192941	0.0525271	0.0630921	0.011182	0.0323402	0.124092	0.361424	0.727963	1.3737	2.76683	8.05851	1.508849	0.0400034	0.0478383	0.14259	0.0182928	0.0123403	0.0426654	0.020952	0.0688141	0.057709	0.0189175	0.0572951	0.155983	0.187357	0.0332057	0.0960364	0.3367491
3708	-424.6856	-435.8638	11.17823	0.0265188	0.00180031	0.0216545	0.0139547	0.000879299	0.0108352	0.00355783	0.0457795	0.0183305	0.0134421	0.00946221	0.0762778	0.0721939	0.0117571	0.0399424	0.0775876	0.287441	0.677762	1.47544	3.47897	12.8887	1.848416	0.0723794	0.0049137	0.0591029	0.0380874	0.00239992	0.0295732	0.0097106	0.124949	0.0500304	0.0366882	0.0258258	0.20819	0.197043	0.0320895	0.109017	0.3663861
3744	-435.4292	-446.3573	10.92813	0.0143426	0.00979491	0.0149187	0.00286094	0.00671658	0.0114861	0.00309832	0.013786	0.0125537	0.00686255	0.00567865	0.0453455	0.0284116	0.00711014	0.025488	0.0773731	0.287053	0.677477	1.47607	3.48367	12.9244	1.850417	0.0688047	0.0469883	0.071568	0.0137246	0.0322209	0.0551013	0.0148633	0.0661344	0.0602227	0.0329211	0.0272417	0.217532	0.136297	0.0341088	0.122272	0.2084543
3780	-431.1693	-442.8593	11.69006	0.0538844	0.0277704	0.0386373	0.00927907	0.00141958	0.00524512	0.0285381	0.0793787	0.0152508	0.0142099	0.0045055	0.0162889	0.0813896	0.0919295	0.0405693	0.148268	0.394201	0.747948	1.33699	2.53677	6.74453	1.380144	0.10601	0.0546342	0.0760134	0.0182552	0.00279283	0.010319	0.0561446	0.156166	0.0300038	0.0279559	0.00886393	0.032046	0.160122	0.180858	0.0798143	0.508296
3816	-425.2475	-437.016	11.76855	0.123412	0.00759144	0.0397694	0.00204846	0.000299884	0.0188654	0.013616	0.121192	0.0120904	0.0170486	0.0551112	0.0332638	0.152974	0.273622	0.106489	0.244901	0.503512	0.807295	1.2387	1.98605	4.08327	1.017285	0.126267	0.00776702	0.0406892	0.00209583	0.00030682	0.0193017	0.0139309	0.123995	0.0123701	0.0174429	0.0563859	0.0340332	0.156512	0.279951	0.108952	0.9773939
3852	-430.0034	-440.8754	10.87202	0.0264967	0.0072731	0.00700772	0.00890475	0.000613391	0.00239926	0.00404006	0.00607531	0.0136132	0.0128279	0.00668796	0.0372896	0.0454023	0.0212699	0.0144177	0.0700284	0.273425	0.667273	1.49864	3.65732	14.2799	1.922534	0.123632	0.0339359	0.0326976	0.0415491	0.00286205	0.0111948	0.0188507	0.0283471	0.0635183	0.0598541	0.0312057	0.173991	0.211845	0.0992441	0.0672724	0.2143189
3888	-429.8348	-442.1829	12.34807	0.180022	0.0359263	0.0719382	0.0298715	0.00654175	0.0358527	0.0258536	0.0925824	0.0392985	0.035793	0.0777219	0.264698	0.170683	0.0353938	0.0745792	0.732921	0.859385	0.953823	1.04841	1.16362	1.3644	0.2246702	0.152982	0.03053	0.0611327	0.0253846	0.00555914	0.0304674	0.0219702	0.078676	0.0333957	0.0304167	0.0660476	0.224939	0.145045	0.0300775	0.063377	1.176755
3924	-428.0376	-439.7623	11.72466	0.0324479	0.0329772	0.0508025	0.0263152	0.000517487	0.0238781	0.00036107	0.0520868	0.0285314	0.00709487	0.0235894	0.0295809	0.0587284	0.104326	0.0519854	0.155733	0.403759	0.753559	1.32704	2.47673	6.42125	1.344628	0.0620154	0.0630271	0.0970954	0.0502944	0.000989037	0.0456367	0.000690088	0.09955	0.0545302	0.0135599	0.0450848	0.0565359	0.112244	0.199391	0.0993561	0.5232228
3960	-427.892	-439.7089	11.81699	0.117614	0.0304615	0.0361862	0.0102499	0.00311819	0.00633776	0.000365989	0.0729442	0.0252983	0.00242334	0.00464675	0.0398572	0.0957906	0.120982	0.0589355	0.183395	0.437273	0.772541	1.29443	2.2869	5.45271	1.226407	0.188119	0.0487219	0.0578784	0.0163944	0.00498742	0.010137	0.000585385	0.116671	0.0404636	0.00387603	0.00743228	0.0637499	0.153213	0.193505	0.094265	0.6252112
3996	-430.9742	-442.1842	11.21003	0.0491617	0.0311019	0.0750131	0.0439039	0.0175893	0.0228089	0.00679263	0.101939	0.085568	0.0795039	0.25009	0.0495845	0.0374796	0.276877	0.0769998	0.158778	0.40759	0.755783	1.32313	2.45345	6.29811	1.330627	0.040818	0.0258233	0.0622819	0.0364526	0.0146041	0.0189378	0.00563978	0.0846379	0.0710454	0.0660105	0.207644	0.041169	0.0311186	0.229885	0.0639314	1.204413
