Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length
9396	-424.4274	-436.1921	11.76477	0.028677	0.013545	0.0520997	0.00550132	0.00334962	0.0139965	0.0019565	0.108706	0.0373242	0.0104144	0.155067	0.010201	0.0429877	0.0739115	0.120902	0.176584	0.429276	0.768105	1.30191	2.3295	5.66302	1.253771	0.0422566	0.0199591	0.0767708	0.0081064	0.00493579	0.0206244	0.00288298	0.160182	0.0549986	0.015346	0.228496	0.0150316	0.063344	0.108911	0.178154	0.6786391
9432	-430.2996	-442.0169	11.71731	0.0895442	0.0532177	0.0346865	0.00722213	0.0108381	0.0119437	0.0131854	0.0564148	0.00978545	0.0236256	0.115169	0.0496548	0.0108236	0.0758536	0.0911232	0.16248	0.412198	0.758438	1.3185	2.42602	6.15459	1.313959	0.137109	0.0814863	0.0531116	0.0110584	0.0165951	0.018288	0.0201894	0.0863815	0.0149834	0.0361752	0.176346	0.0760307	0.016573	0.116146	0.139527	0.6530883
9468	-427.5381	-439.3615	11.82337	0.0712276	0.0181471	0.0298389	0.00458865	0.0142526	0.0100971	0.00349204	0.0578846	0.0570329	0.00531456	0.0789268	0.0311254	0.0278562	0.0450546	0.0744454	0.178661	0.431731	0.769473	1.29959	2.31626	5.59718	1.245315	0.134573	0.0342861	0.0563759	0.00866953	0.0269281	0.0190769	0.00659766	0.109364	0.107755	0.010041	0.14912	0.0588066	0.0526299	0.0851236	0.140653	0.5292844
9504	-428.5131	-440.2303	11.71716	0.0592039	0.00460962	0.055547	0.00538037	0.00602501	0.042323	0.00192713	0.0940759	0.0310462	0.0624915	0.197499	0.0295919	0.0628583	0.153304	0.271112	0.262718	0.521055	0.815967	1.22554	1.91918	3.80637	0.9665083	0.0549713	0.00428007	0.051576	0.00499572	0.00559428	0.0392973	0.00178936	0.0873504	0.0288267	0.0580239	0.18338	0.0274764	0.0583645	0.142344	0.25173	1.076995
9540	-431.7777	-443.7624	11.98473	0.0466866	0.00195823	0.0660578	0.00270175	0.00757612	0.0503088	0.0224731	0.0740841	0.0822383	0.0876508	0.21093	0.0405217	0.134401	0.0837247	0.286952	0.458971	0.683993	0.888258	1.1258	1.462	2.17879	0.5631025	0.0389618	0.00163422	0.0551279	0.00225472	0.00632257	0.0419847	0.0187547	0.0618261	0.0686311	0.0731481	0.176029	0.033817	0.112163	0.0698716	0.239473	1.198265
9576	-426.1533	-437.8535	11.70014	0.0979506	0.0034114	0.0339495	0.0037142	0.0119444	0.00432423	0.00503095	0.152142	0.05202	0.0386152	0.122883	0.0187486	0.0173092	0.0675607	0.140959	0.174686	0.427019	0.766843	1.30405	2.34182	5.72456	1.261586	0.127116	0.00442715	0.044058	0.00482011	0.0155009	0.00561179	0.00652892	0.197443	0.0675092	0.0501129	0.159471	0.024331	0.0224631	0.0876772	0.18293	0.7705627
9612	-424.7515	-436.5404	11.78892	0.0415769	0.000231105	0.0160949	0.0139688	0.00497694	0.0100184	0.00422867	0.0632226	0.0246838	0.0264282	0.0153832	0.0804941	0.0449673	0.08454	0.0073183	0.171933	0.423724	0.764992	1.3072	2.36003	5.81622	1.273071	0.0948955	0.000527476	0.0367352	0.0318825	0.0113594	0.0228661	0.00965157	0.1443	0.0563387	0.0603199	0.0351108	0.183721	0.102634	0.192955	0.0167034	0.4381332
9648	-430.258	-441.935	11.67702	0.0244596	0.0308489	0.140799	0.0284878	0.00446261	0.0309578	0.0160717	0.188332	0.106875	0.0392657	0.105709	0.191808	0.112894	0.300118	0.00501357	0.371235	0.616761	0.860043	1.16273	1.62137	2.69371	0.7165029	0.0184447	0.0232629	0.106175	0.0214824	0.0033652	0.023345	0.0121195	0.142019	0.0805936	0.0296098	0.0797141	0.14464	0.085132	0.226316	0.00378068	1.326102
9684	-426.5396	-438.2561	11.71653	0.0341023	0.0221944	0.0604826	0.0209943	0.00345319	0.0168384	0.00373455	0.046572	0.0535555	0.013531	0.0101829	0.0742728	0.0336487	0.118426	0.00929263	0.153956	0.401506	0.752245	1.32935	2.49062	6.49535	1.352924	0.0654201	0.0425766	0.116027	0.0402745	0.00662443	0.032302	0.00716416	0.0893413	0.102738	0.0259571	0.0195344	0.142481	0.06455	0.227183	0.0178265	0.5212817
9720	-427.2976	-438.9485	11.65096	0.0758032	0.0399221	0.0458511	0.0235032	0.00153263	0.0094614	0.0029886	0.0361468	0.0146788	0.0315737	0.0430092	0.131302	0.0941191	0.0916307	0.011552	0.148235	0.394158	0.747922	1.33704	2.53705	6.74606	1.380308	0.116071	0.0611295	0.0702081	0.0359885	0.0023468	0.0144875	0.00457621	0.0553487	0.0224765	0.0483463	0.0658565	0.201052	0.144117	0.140307	0.0176886	0.6530741
9756	-426.1794	-437.4916	11.31223	0.0828335	0.0558533	0.108935	0.00927673	0.00313359	0.0294822	0.0126864	0.200301	0.0771534	0.0423822	0.142245	0.380093	0.154208	0.347921	0.0329521	0.429666	0.662334	0.879385	1.13716	1.50981	2.32739	0.6108111	0.0493216	0.0332568	0.0648634	0.00552365	0.00186584	0.0175546	0.00755387	0.119265	0.0459395	0.0252357	0.0846971	0.226319	0.0918201	0.207163	0.0196207	1.679457
9792	-425.4846	-437.1476	11.66296	0.0680225	0.0067018	0.102899	0.0214425	0.00416718	0.0621088	0.0639776	0.15894	0.115427	0.052826	0.0743625	0.290384	0.177529	0.347094	0.0740059	0.622181	0.793401	0.930344	1.07487	1.2604	1.60725	0.3431138	0.0419921	0.0041372	0.0635222	0.013237	0.00257251	0.0383414	0.0394951	0.0981178	0.0712562	0.0326109	0.045906	0.179262	0.109593	0.214271	0.0456859	1.619886
9828	-429.0528	-440.8385	11.78566	0.0647401	0.0713674	0.0845001	0.0187654	0.0213397	0.0329047	0.000860771	0.0887729	0.121327	0.0214514	0.286219	0.0231897	0.00666878	0.355906	0.136403	0.437658	0.668314	0.881855	1.13397	1.4963	2.28489	0.5974844	0.0485157	0.0534821	0.0633236	0.0140626	0.0159918	0.0246585	0.000645054	0.0665256	0.0909217	0.0160755	0.21449	0.0173782	0.00499752	0.266713	0.102219	1.334417
9864	-425.8383	-437.5698	11.73151	0.133871	0.0615005	0.0811593	0.00320042	0.00154891	0.0350503	0.020668	0.0655044	0.0627634	0.0612176	0.204937	0.0269236	0.014944	0.147625	0.114807	0.252347	0.510921	0.810983	1.23307	1.95725	3.96279	0.9956284	0.129254	0.0593795	0.0783603	0.00309004	0.00149549	0.0338414	0.0199552	0.0632453	0.0605988	0.0591063	0.197869	0.025995	0.0144286	0.142534	0.110847	1.03572
9900	-428.7027	-440.2003	11.49766	0.0691854	0.0491054	0.0455029	0.0394327	0.0104644	0.0300505	0.033267	0.0955974	0.0984707	0.0327809	0.400718	0.0488127	0.00114802	0.240412	0.128653	0.288437	0.545338	0.827646	1.20825	1.83373	3.46696	0.8989758	0.0522705	0.0370999	0.0343781	0.029792	0.007906	0.0227036	0.0251337	0.0722252	0.074396	0.0247665	0.302749	0.0368787	0.000867349	0.181635	0.0971989	1.323601
9936	-427.9523	-439.9416	11.98923	0.0777016	0.0494532	0.0643159	0.0330986	0.00257118	0.0273057	0.0146718	0.023125	0.0244196	0.0331368	0.194899	0.0135586	0.0135584	0.179689	0.0433241	0.266944	0.525126	0.817951	1.22257	1.9043	3.7461	0.9549689	0.097759	0.0622187	0.080918	0.0416424	0.00323488	0.0343542	0.0184591	0.0290944	0.0307231	0.0416905	0.245209	0.0170585	0.0170583	0.226073	0.0545074	0.7948287
9972	-427.7914	-439.1277	11.33626	0.0434007	0.00357281	0.00954263	0.0166616	0.00396195	0.0108984	0.000785222	0.0244602	0.0217884	0.0226633	0.0789721	0.0749823	0.0440972	0.0101919	0.0203663	0.0948033	0.316953	0.698746	1.43114	3.15505	10.5482	1.703515	0.112337	0.00924772	0.0246998	0.0431263	0.010255	0.028209	0.00203244	0.0633119	0.0563962	0.0586608	0.204408	0.194081	0.114139	0.0263803	0.0527153	0.3863451
10008	-427.5542	-438.985	11.43081	0.0626803	0.00687409	0.00670439	0.00670121	0.007048	0.0070602	0.000799919	0.0518007	0.0558176	0.054203	0.145698	0.112596	0.0824189	0.0283582	0.0126148	0.108523	0.338549	0.713265	1.402	2.95378	9.21463	1.605786	0.0977279	0.0107177	0.0104531	0.0104482	0.0109889	0.0110079	0.00124719	0.0807651	0.087028	0.0845105	0.227165	0.175554	0.128503	0.0442147	0.0196684	0.6413754
10044	-426.8037	-438.7458	11.9421	0.0533723	0.0421852	0.109811	0.00595054	0.00118155	0.0284312	0.00970162	0.054734	0.0615203	0.0477859	0.14797	0.0499046	0.0161852	0.0561841	0.172547	0.267791	0.525938	0.818346	1.22198	1.90136	3.73426	0.9526786	0.0622444	0.0491976	0.128065	0.0069397	0.00137796	0.0331573	0.0113143	0.0638324	0.0717468	0.0557293	0.172567	0.0582002	0.0188757	0.0655236	0.201229	0.8574646
10080	-427.0266	-438.8862	11.85968	0.110643	0.041512	0.103616	0.0491158	0.00787666	0.00853147	0.0176751	0.0754678	0.0857504	0.0382694	0.162359	0.107104	0.033797	0.0482406	0.149515	0.302909	0.558515	0.833834	1.19928	1.79046	3.30132	0.8635782	0.106441	0.0399356	0.099681	0.0472507	0.00757754	0.00820749	0.0170039	0.072602	0.0824941	0.0368161	0.156194	0.103037	0.0325136	0.0464087	0.143837	1.039473
10116	-426.6826	-438.6331	11.95048	0.124336	0.0320267	0.183347	0.00480078	0.00218708	0.0369413	0.00432939	0.0920877	0.0445664	0.0607565	0.144525	0.101989	0.0111182	0.022106	0.135327	0.325053	0.578068	0.842833	1.18647	1.7299	3.07642	0.8125612	0.124281	0.0320125	0.183265	0.00479865	0.00218611	0.0369249	0.00432747	0.0920468	0.0445466	0.0607296	0.144461	0.101944	0.0111133	0.0220962	0.135267	1.000444
10152	-429.1632	-441.119	11.95581	0.068868	0.0118786	0.0920395	0.00916636	0.00520878	0.0422818	0.0391898	0.148598	0.107098	0.121328	0.211819	0.0792339	0.0199774	0.0277148	0.133224	0.388502	0.630588	0.866013	1.15472	1.58582	2.57399	0.6836314	0.0616199	0.0106284	0.0823527	0.00820164	0.00466057	0.0378318	0.0350653	0.132958	0.0958261	0.108559	0.189526	0.0708949	0.0178749	0.0247979	0.119203	1.117626
10188	-429.4038	-441.451	12.04717	0.0773036	0.00272592	0.103827	0.0506111	0.00296269	0.0462768	0.035409	0.11366	0.0636199	0.0574043	0.119882	0.0683816	0.0329596	0.0133629	0.149421	0.341681	0.592306	0.849256	1.1775	1.68832	2.9267	0.7764867	0.0824303	0.0029067	0.110713	0.0539675	0.00315917	0.0493457	0.0377572	0.121197	0.0678391	0.0612112	0.127832	0.0729165	0.0351454	0.0142491	0.15933	0.9378067
10224	-426.1641	-438.1422	11.97815	0.0464807	0.0425516	0.0366999	0.00393921	0.00232693	0.00815688	0.00112055	0.0924965	0.0402777	0.0505736	0.164447	0.0777761	0.0354643	0.0175727	0.149571	0.256314	0.514822	0.81291	1.23015	1.94242	3.90146	0.9843507	0.0604073	0.055301	0.0476959	0.00511948	0.00302413	0.0106009	0.00145629	0.12021	0.0523457	0.0657265	0.213719	0.101079	0.0460901	0.0228378	0.194386	0.7694552
10260	-430.0578	-441.7453	11.68753	0.0342157	0.0724891	0.0782441	0.0221225	0.00883291	0.0180046	0.00876443	0.059705	0.0846722	0.00886991	0.194013	0.113073	0.0607409	0.0560326	0.020791	0.184735	0.438828	0.773397	1.293	2.2788	5.41316	1.221142	0.0407054	0.086238	0.0930845	0.0263184	0.0105082	0.0214195	0.0104268	0.0710292	0.100732	0.0105523	0.230811	0.134519	0.0722615	0.0666602	0.0247344	0.8405705
10296	-431.4395	-443.1773	11.73787	0.0371244	0.0219425	0.0393243	0.0103281	0.00528405	0.0167641	0.0292737	0.0652333	0.0361667	0.0119312	0.0625588	0.0473387	0.056472	0.0232905	0.0143972	0.158604	0.407372	0.755657	1.32335	2.45476	6.305	1.331418	0.0777589	0.0459597	0.0823666	0.0216327	0.0110677	0.0351132	0.0613153	0.136634	0.075753	0.0249904	0.131032	0.0991533	0.118283	0.0487831	0.0301557	0.4774296
10332	-428.2701	-440.4386	12.1685	0.131507	0.0241403	0.0535552	0.00743165	0.028356	0.00420404	0.0377422	0.146483	0.0632887	0.0505897	0.159687	0.116089	0.054639	0.0494095	0.215261	0.541648	0.741538	0.910928	1.09778	1.34855	1.84622	0.4433412	0.115116	0.0211315	0.0468802	0.0065054	0.0248218	0.00368006	0.0330381	0.128226	0.0554006	0.0442844	0.139784	0.10162	0.047829	0.0432512	0.188432	1.142383
10368	-426.9013	-438.748	11.84672	0.0359027	0.0300721	0.0701569	0.00329084	0.00526143	0.00586287	0.00694991	0.0605811	0.0685906	0.0327774	0.20406	0.192457	0.0113414	0.0813683	0.0110103	0.225003	0.483126	0.796953	1.25478	2.06985	4.44438	1.078559	0.0438007	0.0366875	0.0855903	0.00401478	0.00641887	0.00715262	0.00847879	0.073908	0.0836796	0.039988	0.24895	0.234794	0.0138363	0.0992681	0.0134324	0.8196821
10404	-434.4031	-446.1184	11.71532	0.0710036	0.0890823	0.0629735	0.00397001	0.0117209	0.0164771	0.0155975	0.283341	0.028107	0.061486	0.105181	0.175636	0.0312509	0.0847121	0.0173153	0.254776	0.513312	0.812165	1.23128	1.94813	3.92502	0.9887043	0.0671204	0.0842104	0.0595294	0.00375288	0.0110799	0.015576	0.0147445	0.267845	0.0265698	0.0581233	0.099429	0.16603	0.0295418	0.0800791	0.0163683	1.057855
10440	-429.0399	-440.5126	11.47269	0.150421	0.00677287	0.0688522	0.00160535	0.0140481	0.0242741	0.0325501	0.171215	0.071453	0.0105232	0.340659	0.325266	0.101883	0.0297329	0.371801	0.581811	0.767863	0.920896	1.0859	1.30232	1.71877	0.3916213	0.0874003	0.0039353	0.0400057	0.000932772	0.00816249	0.0141042	0.0189128	0.0994822	0.0415169	0.00611435	0.197936	0.188992	0.0591982	0.0172759	0.216031	1.721058
10476	-435.4375	-445.4741	10.03661	0.00889958	0.0167951	0.0142963	0.000171385	0.00318103	0.00336073	0.000152852	0.00336645	0.00560355	0.00030112	0.0198294	0.00510816	0.0118381	0.0143586	0.0121051	0.0381035	0.203204	0.608258	1.64404	4.92116	26.2443	2.362591	0.0745562	0.140701	0.119767	0.00143578	0.0266491	0.0281545	0.00128052	0.0282024	0.0469437	0.00252263	0.16612	0.0427936	0.0991735	0.120289	0.101411	0.1193674
10512	-438.8646	-449.6694	10.80473	0.0118851	0.0716444	0.029544	0.00237906	0.00307769	0.00474658	0.00722086	0.0190593	0.0100623	0.00773513	0.0520848	0.0523025	0.0109351	0.0257926	0.00347865	0.0497367	0.231401	0.633423	1.57872	4.32149	20.1059	2.169938	0.0380997	0.229668	0.0947081	0.00762647	0.00986602	0.0152159	0.0231476	0.0610977	0.0322563	0.0247962	0.166966	0.167664	0.0350543	0.0826823	0.0111514	0.3119482
10548	-426.2969	-437.9552	11.65834	0.0902761	0.0177043	0.0246688	0.0167447	0.000721844	0.00536925	0.0141496	0.0306999	0.00952879	0.0189388	0.042441	0.0817693	0.00855399	0.0277953	0.0942677	0.141987	0.385966	0.743038	1.34583	2.5909	7.04292	1.411447	0.186664	0.0366072	0.0510076	0.0346231	0.00149256	0.011102	0.0292571	0.0634782	0.0197027	0.0391598	0.0877552	0.169074	0.0176871	0.0574724	0.194917	0.4836296
10584	-426.3836	-438.2808	11.89728	0.089153	0.0592921	0.0826622	0.0394797	0.00435752	0.0131517	0.004064	0.0268677	0.0316534	0.0306663	0.135623	0.167261	0.0132905	0.0500978	0.00306151	0.225155	0.483285	0.797035	1.25465	2.06917	4.44139	1.078072	0.118763	0.0789844	0.110116	0.0525918	0.00580475	0.0175196	0.00541375	0.0357911	0.0421662	0.0408513	0.180666	0.222812	0.0177046	0.0667365	0.00407831	0.7506812
10620	-428.3081	-439.9012	11.59303	0.0702128	0.0074146	0.136181	0.0328592	0.00244418	0.0113651	0.0225307	0.0821764	0.0478918	0.0619832	0.153403	0.270789	0.0138242	0.071417	0.0326102	0.202933	0.459403	0.784532	1.27464	2.17674	4.92773	1.153207	0.0690322	0.00728992	0.133891	0.0323067	0.00240308	0.011174	0.0221518	0.0807946	0.0470865	0.060941	0.150824	0.266236	0.0135918	0.0702162	0.0320618	1.017102
10656	-431.5671	-443.3225	11.75543	0.0498991	0.0365381	0.0478943	0.0203834	0.000150944	0.0176415	0.00608336	0.0200632	0.0574762	0.00485857	0.0648191	0.0227621	0.0441183	0.0789136	0.0379698	0.162308	0.411984	0.758315	1.31871	2.42728	6.16112	1.314727	0.0979236	0.0717037	0.0939893	0.0400011	0.000296218	0.0346202	0.0119382	0.0393727	0.112793	0.00953462	0.127203	0.0446691	0.0865792	0.154863	0.0745132	0.5095715
10692	-427.6849	-439.5508	11.8659	0.0943655	0.0496548	0.047511	0.0158926	0.00201994	0.0126184	0.0368414	0.161379	0.0438964	0.0131005	0.147488	0.0388804	0.0148809	0.122404	0.0558351	0.240813	0.499394	0.80523	1.24188	2.00243	4.1526	1.029459	0.110141	0.057956	0.0554538	0.0185494	0.00235762	0.0147279	0.0430005	0.188358	0.0512349	0.0152906	0.172144	0.0453803	0.0173687	0.142867	0.0651695	0.8567677
10728	-428.0541	-440.0635	12.00939	0.160444	0.0214762	0.0944406	0.0141919	0.00390277	0.0104831	0.033749	0.0885487	0.0348988	0.00821273	0.144879	0.109324	0.0119197	0.0751076	0.0215755	0.285946	0.543036	0.826554	1.20984	1.8415	3.49716	0.9052472	0.192574	0.025777	0.113353	0.017034	0.00468434	0.0125825	0.0405075	0.106281	0.0418876	0.0098574	0.173892	0.131217	0.0143068	0.0901485	0.0258962	0.8331539
10764	-429.6186	-440.7154	11.09675	0.0269839	0.00732502	0.0390422	0.000243271	0.00302502	0.00111209	0.00645494	0.0224781	0.0122689	0.0100912	0.0465478	0.0382193	0.0158806	0.0239939	0.004895	0.0833071	0.297587	0.685137	1.45956	3.36036	12.0038	1.796987	0.104362	0.0283299	0.150998	0.000940865	0.0116994	0.00430107	0.0249648	0.0869352	0.0474506	0.0390283	0.180026	0.147815	0.0614191	0.0927979	0.0189317	0.2585613
10800	-427.8543	-439.2563	11.40206	0.0219387	0.0276808	0.0295893	0.00470323	0.000854905	0.0163444	0.00251296	0.0324367	0.0161037	0.016627	0.0603616	0.0369821	0.0117219	0.0322316	0.00650542	0.112758	0.34493	0.717432	1.39386	2.89914	8.86851	1.578103	0.0692959	0.087433	0.0934613	0.0148557	0.00270032	0.0516256	0.00793749	0.102455	0.0508655	0.0525184	0.190659	0.116812	0.037025	0.101807	0.0205481	0.3165944
10836	-428.984	-441.0899	12.1059	0.0887312	0.0182647	0.0573849	0.00411256	0.00171724	0.0226691	0.036456	0.0619269	0.0709724	0.0635349	0.345505	0.226806	0.0246584	0.101752	0.0406536	0.514771	0.723359	0.903901	1.10632	1.38244	1.94261	0.4801411	0.0761547	0.0156759	0.0492513	0.00352966	0.00147384	0.019456	0.0312888	0.0531495	0.060913	0.0545297	0.296534	0.194659	0.0211634	0.0873297	0.0348914	1.165144
10872	-429.4808	-441.4505	11.96975	0.0344603	0.0443539	0.129873	0.0410683	0.00318035	0.0284858	0.00747606	0.0952811	0.100527	0.0217975	0.130036	0.174013	0.0846748	0.112168	0.0300725	0.351703	0.600716	0.852999	1.17233	1.66468	2.84331	0.755584	0.0332158	0.0427521	0.125183	0.0395851	0.00306549	0.0274571	0.00720607	0.0918401	0.0968968	0.0210103	0.12534	0.167729	0.0816169	0.108117	0.0289865	1.037467
10908	-430.4146	-441.8102	11.39564	0.186787	0.0600403	0.0296704	0.0214949	0.0212912	0.0322575	0.0217513	0.0838067	0.0738221	0.0766404	0.205748	0.558162	0.103415	0.14079	0.0636215	0.482053	0.700558	0.894914	1.11743	1.42743	2.07446	0.5276249	0.111229	0.0357532	0.0176683	0.0127999	0.0126786	0.0192089	0.0129526	0.0499058	0.0439601	0.0456383	0.12252	0.332378	0.0615823	0.0838388	0.0378857	1.679299
10944	-433.2244	-445.3309	12.10644	0.232533	0.0943075	0.0911173	0.0280138	0.00759169	0.0239581	0.0391211	0.0376027	0.196108	0.00104311	0.166822	0.239794	0.0733022	0.0882053	0.09327	0.782834	0.887447	0.963433	1.03796	1.12683	1.27741	0.1770319	0.164591	0.0667527	0.0644946	0.0198287	0.00537355	0.016958	0.0276907	0.0266159	0.138809	0.000738334	0.11808	0.169731	0.0518848	0.0624334	0.0660183	1.412789
10980	-424.9358	-436.5691	11.63326	0.14145	0.113897	0.0674879	0.00446359	0.00864648	0.0241449	0.00860731	0.0897657	0.0930976	0.0865583	0.046117	0.293403	0.131345	0.340002	0.0739202	0.497349	0.711313	0.899178	1.11213	1.40585	2.01066	0.5050368	0.0928818	0.0747891	0.0443153	0.00293097	0.00567762	0.0158545	0.0056519	0.0589438	0.0611316	0.0568376	0.0302823	0.19266	0.0862461	0.223259	0.0485389	1.522905
11016	-430.0969	-440.8466	10.74969	0.0087754	0.00517373	0.0172315	0.00234424	0.00286007	0.00502072	0.00855671	0.0186097	0.0101588	0.00601069	0.0491623	0.0106255	0.00735431	0.046047	0.0260575	0.0571359	0.247595	0.646932	1.54576	4.03886	17.5021	2.069657	0.039178	0.0230982	0.0769305	0.0104659	0.0127689	0.0224151	0.0382016	0.0830832	0.0453543	0.0268348	0.219486	0.0474377	0.0328335	0.205578	0.116334	0.2239882
11052	-422.6754	-434.5431	11.86773	0.119742	0.00654948	0.038859	0.00501066	0.00431646	0.0237331	0.0058584	0.118469	0.046791	0.0307943	0.150454	0.0326924	0.0399136	0.165386	0.120492	0.257045	0.515537	0.813262	1.22962	1.93973	3.89037	0.9822927	0.131721	0.00720466	0.0427463	0.00551191	0.00474826	0.0261072	0.00644445	0.13032	0.0514718	0.0338749	0.165505	0.0359628	0.0439064	0.181931	0.132545	0.9090611
11088	-434.2119	-446.0563	11.84443	0.201063	0.0387637	0.0324819	0.0375032	0.00181395	0.00456938	0.0351082	0.118013	0.0310961	0.0597342	0.092119	0.108427	0.125353	0.226476	0.00143191	0.331176	0.583353	0.84523	1.18311	1.71423	3.01955	0.7990681	0.180495	0.0347983	0.0291592	0.0336668	0.00162839	0.00410195	0.0315168	0.105941	0.0279151	0.0536236	0.0826955	0.0973351	0.11253	0.203308	0.00128544	1.113953
11124	-429.4282	-441.2001	11.77193	0.0662284	0.0412536	0.052235	0.002091	0.00276363	0.00838507	0.00228493	0.039933	0.0173148	0.0447684	0.0151606	0.0836864	0.115993	0.154183	0.00991016	0.175587	0.428091	0.767443	1.30303	2.33595	5.69519	1.257867	0.100928	0.0628682	0.0796033	0.00318657	0.00421163	0.0127784	0.0034821	0.0608557	0.0263868	0.0682246	0.0231039	0.127533	0.176768	0.234967	0.0151025	0.6561919
11160	-435.3497	-447.3564	12.00672	0.043711	0.0358627	0.039336	0.0177986	0.0521664	0.0214964	0.0135082	0.0573813	0.0558388	0.0448001	0.0297757	0.137573	0.0634347	0.107287	0.0804885	0.275075	0.532867	0.821694	1.217	1.87664	3.63538	0.9332745	0.0546074	0.0448026	0.0491418	0.0222355	0.0651707	0.0268551	0.0168755	0.0716855	0.0697585	0.0559681	0.0371983	0.171868	0.079248	0.134032	0.100553	0.8004585
11196	-426.628	-438.3187	11.69067	0.048508	0.0227673	0.0350976	0.0260788	0.0025271	0.011749	0.00148404	0.026377	0.0250624	0.00826676	0.00638311	0.0555923	0.0277857	0.0582629	0.00700975	0.158165	0.406822	0.755338	1.32391	2.45808	6.32251	1.333424	0.133649	0.0627282	0.0967004	0.0718519	0.00696264	0.0323707	0.00408881	0.0726736	0.0690516	0.0227765	0.0175867	0.153167	0.0765548	0.160525	0.0193132	0.3629518
11232	-431.2734	-443.2719	11.99854	0.00155887	0.037189	0.120443	0.00466063	0.0153689	0.0153059	0.00498203	0.0752288	0.102272	0.0392981	0.0693088	0.177367	0.0237374	0.176367	0.0550248	0.311531	0.566213	0.837402	1.19417	1.76612	3.20995	0.8432828	0.00169791	0.040506	0.131185	0.00507633	0.0167396	0.016671	0.00542639	0.0819387	0.111393	0.0428032	0.0754906	0.193187	0.0258546	0.192097	0.0599327	0.9181109
11268	-430.9897	-442.7329	11.74321	0.075142	0.0332068	0.05644	0.000302479	0.0103702	0.0213986	0.00369287	0.0297773	0.0270055	0.0112289	0.0693041	0.0373707	0.0199803	0.0790757	0.0336101	0.159575	0.408587	0.756359	1.32212	2.44746	6.26664	1.327005	0.147945	0.0653798	0.111123	0.000595543	0.0204175	0.042131	0.00727079	0.0586276	0.0531704	0.0221082	0.136451	0.0735781	0.0393386	0.15569	0.0661738	0.5079055
11304	-426.3879	-438.2032	11.81535	0.0533964	0.0489671	0.0693136	0.0029491	0.00625373	0.0201844	0.00290477	0.088556	0.0670991	0.0281783	0.289752	0.0725841	0.0560291	0.251954	0.0812104	0.33079	0.583022	0.84508	1.18332	1.7152	3.02306	0.7999102	0.0468664	0.0429788	0.060837	0.00258844	0.00548895	0.017716	0.00254954	0.0777262	0.0588933	0.0247323	0.254317	0.0637076	0.0491772	0.221142	0.0712789	1.139332
11340	-436.0537	-446.253	10.19932	0.00434609	0.00377365	0.00905308	0.00190413	0.00370838	0.00231554	0.00374267	0.00524229	0.0135841	0.0011886	0.0162163	0.0172365	0.0124869	0.031678	0.0054528	0.0430214	0.215598	0.619597	1.61395	4.63827	23.2443	2.274817	0.0329426	0.0286037	0.0686208	0.014433	0.0281089	0.0175514	0.0283688	0.0397357	0.102965	0.00900936	0.122917	0.13065	0.0946488	0.240114	0.0413313	0.1319291
11376	-425.389	-437.2709	11.88188	0.0515496	0.0198585	0.0499252	0.0151902	0.0222885	0.00491513	0.000326941	0.0548529	0.0418941	0.0234142	0.101598	0.0178938	0.0230342	0.145863	0.079857	0.203925	0.460497	0.785114	1.2737	2.17157	4.90377	1.149682	0.079008	0.0304363	0.0765183	0.0232814	0.0341607	0.00753322	0.000501088	0.0840708	0.0642094	0.035886	0.155714	0.0274251	0.0353036	0.223558	0.122394	0.652461
11412	-425.3218	-437.1113	11.78949	0.12172	0.0335761	0.119977	0.00514616	0.00826137	0.0496674	0.000325284	0.0956463	0.0238291	0.0550392	0.251084	0.0223789	0.0364797	0.265101	0.105473	0.347802	0.597457	0.851553	1.17432	1.67376	2.8752	0.7636481	0.101969	0.0281277	0.100508	0.00431109	0.00692078	0.0416078	0.0002725	0.0801257	0.0199623	0.0461079	0.21034	0.0187475	0.0305601	0.222082	0.0883574	1.193704
11448	-428.2444	-439.8467	11.60223	0.0285976	0.0138265	0.0442466	0.00180724	0.00770217	0.019101	0.00157154	0.0542671	0.0157108	0.0541621	0.0883494	0.0215602	0.0161058	0.0992936	0.0672001	0.131676	0.372033	0.734563	1.36135	2.68793	7.59439	1.465957	0.0536036	0.0259165	0.0829362	0.0033875	0.014437	0.035803	0.00294572	0.101719	0.0294484	0.101522	0.165603	0.0404125	0.0301888	0.186117	0.12596	0.5335017
